"1 - UInt32","2 - String","3 - UInt32","4 - String","5 - UInt32","6 - UInt32","7 - UInt32","8 - Byte","9 - Int16","10 - Int16","11 - Int16","12 - Int16","13 - Int16","14 - Int16","15 - Int16","16 - Int16","17 - Int16","18 - Int16","19 - Int16","20 - Int16","21 - Int16","22 - Byte","23 - Byte","24 - Byte","25 - Byte","26 - Byte","27 - Byte","28 - Byte","29 - Byte","30 - Byte","31 - Int16","32 - Int16","33 - Int16","34 - Int16","35 - Int16","36 - Int16","37 - Int16","38 - Int16","39 - Int16","40 - Int16","41 - Int16","42 - Int16","43 - Int16","44 - UInt32","45 - UInt32","46 - Int16","47 - Int16","48 - Int16","49 - Int16","50 - Int16","51 - Int16","52 - Int16","53 - Int16"
"10","Upgrade","0","업그레이드 기본10","0","0","0","5","0","0","0","0","9000","4","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","18","0","18","18","18"
"11","Agility","0","힘 1","0","0","0","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Agility","0","힘 2","0","0","0","5","0","0","0","0","1000","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","2","2","2"
"13","Agility","0","힘 3","0","0","0","5","0","0","0","0","2000","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","4","4","4"
"14","Agility","0","힘 4","0","0","0","5","0","0","0","0","3000","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","6","6","6"
"15","Agility","0","힘 5","0","0","0","5","0","0","0","0","4000","4","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","8","0","8","8","8"
"16","Agility","0","힘 6","0","0","0","5","0","0","0","0","5000","4","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","10","0","10","10","10"
"17","Agility","0","힘 7","0","0","0","5","0","0","0","0","6000","4","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","12","0","12","12","12"
"18","Agility","0","힘 8","0","0","0","5","0","0","0","0","7000","4","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","14","0","14","14","14"
"19","Agility","0","힘 9","0","0","0","5","0","0","0","0","8000","4","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","16","16","16"
"20","Agility","0","힘 10","0","0","0","5","0","0","0","0","9000","4","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","18","0","18","18","18"
"21","Saint","0","마법 저주 독 1","0","0","0","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","0","0"
"22","Saint","0","마법 저주 독 2","0","0","0","5","0","0","0","0","1000","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","2","0","0","2","0","2","2","2"
"23","Saint","0","마법 저주 독 3","0","0","0","5","0","0","0","0","2000","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","0","0","4","0","0","4","0","4","4","4"
"24","Saint","0","마법 저주 독 4","0","0","0","5","0","0","0","0","3000","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","9","0","0","6","0","0","6","0","6","6","6"
"25","Saint","0","마법 저주 독 5","0","0","0","5","0","0","0","0","4000","4","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","12","12","0","0","8","0","0","8","0","8","8","8"
"26","Saint","0","마법 저주 독 6","0","0","0","5","0","0","0","0","5000","4","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","15","15","0","0","10","0","0","10","0","10","10","10"
"27","Saint","0","마법 저주 독 7","0","0","0","5","0","0","0","0","6000","4","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","18","18","18","0","0","12","0","0","12","0","12","12","12"
"28","Saint","0","마법 저주 독 8","0","0","0","5","0","0","0","0","7000","4","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","21","21","21","0","0","14","0","0","14","0","14","14","14"
"29","Saint","0","마법 저주 독 9","0","0","0","5","0","0","0","0","8000","4","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","24","24","24","0","0","16","0","0","16","0","16","16","16"
"30","Saint","0","마법 저주 독 10","0","0","0","5","0","0","0","0","9000","4","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","27","27","27","0","0","18","0","0","18","0","18","18","18"
"31","Light","0","제한 감소 1","0","0","0","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-16","0","0","-16","0","-16","-16","-16"
"32","Light","0","제한 감소 2","0","0","0","5","0","0","0","0","1000","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-14","0","0","-14","0","-14","-14","-14"
"33","Light","0","제한 감소 3","0","0","0","5","0","0","0","0","2000","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-12","0","0","-12","0","-12","-12","-12"
"34","Light","0","제한 감소 4","0","0","0","5","0","0","0","0","3000","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-10","0","0","-10","0","-10","-10","-10"
"35","Light","0","제한 감소 5","0","0","0","5","0","0","0","0","4000","4","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-8","0","0","-8","0","-8","-8","-8"
"36","Light","0","제한 감소 6","0","0","0","5","0","0","0","0","5000","4","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-6","0","0","-6","0","-6","-6","-6"
"37","Light","0","제한 감소 7","0","0","0","5","0","0","0","0","6000","4","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-4","0","0","-4","0","-4","-4","-4"
"38","Light","0","제한 감소 8","0","0","0","5","0","0","0","0","7000","4","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","0","-2","0","-2","-2","-2"
"39","Light","0","제한 감소 9","0","0","0","5","0","0","0","0","8000","4","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","-2","-2","-2"
"40","Light","0","제한 감소 10","0","0","0","5","0","0","0","0","9000","4","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","-2","-2","-2"
"41","Tempered","0","도끼, 타격 방어 1","0","0","0","5","0","0","0","0","0","2","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","Tempered","0","도끼, 타격 방어 2","0","0","0","5","0","0","0","0","1000","3","3","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","2","2","2"
"43","Tempered","0","도끼, 타격 방어 3","0","0","0","5","0","0","0","0","2000","4","6","0","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","4","4","4"
"44","Tempered","0","도끼, 타격 방어 4","0","0","0","5","0","0","0","0","3000","4","9","0","0","15","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","6","6","6"
"45","Tempered","0","도끼, 타격 방어 5","0","0","0","5","0","0","0","0","4000","4","12","0","0","20","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","8","0","8","8","8"
"46","Tempered","0","도끼, 타격 방어 6","0","0","0","5","0","0","0","0","5000","4","15","0","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","10","0","10","10","10"
"47","Tempered","0","도끼, 타격 방어 7","0","0","0","5","0","0","0","0","6000","4","20","0","0","30","30","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","12","0","12","12","12"
"48","Tempered","0","도끼, 타격 방어 8","0","0","0","5","0","0","0","0","7000","4","27","0","0","35","35","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","14","0","14","14","14"
"49","Tempered","0","도끼, 타격 방어 9","0","0","0","5","0","0","0","0","8000","4","37","0","0","40","40","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","16","16","16"
"50","Tempered","0","도끼, 타격 방어 10","0","0","0","5","0","0","0","0","9000","4","52","0","0","45","45","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","18","0","18","18","18"
"51","Stamina","0","체력 1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","Agility","0","민첩 2","0","0","0","1","0","0","0","0","1000","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","2","2","2"
"53","Stamina","0","체력 3","0","0","0","1","0","0","0","0","2000","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","4","4","4"
"54","Agility","0","민첩 4","0","0","0","1","0","0","0","0","3000","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","6","6","6"
"55","Stamina","0","체력 5","0","0","0","1","0","0","0","0","4000","4","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","8","0","8","8","8"
"56","Agility","0","민첩 6","0","0","0","1","0","0","0","0","5000","4","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","10","0","10","10","10"
"57","Stamina","0","체력 7","0","0","0","1","0","0","0","0","6000","4","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","12","0","12","12","12"
"58","Agility","0","민첩 8","0","0","0","1","0","0","0","0","7000","4","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","14","0","14","14","14"
"59","Stamina","0","체력 9","0","0","0","1","0","0","0","0","8000","4","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","16","16","16"
"60","Unique","0","유니크","0","0","0","4","0","0","0","0","8000","4","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","15","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","16","16","16"
"61","Discharge","0","전격 저항 1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","Cobalt","0","냉기 저항 2","0","0","0","1","0","0","0","0","1000","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","2","0","0","2","0","2","2","2"
"63","Salamander","0","화염 저항 3","0","0","0","1","0","0","0","0","2000","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","4","0","0","4","0","4","4","4"
"64","Discharge","0","전격 저항 4","0","0","0","1","0","0","0","0","3000","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","6","0","0","6","0","6","6","6"
"65","Cobalt","0","냉기 저항 5","0","0","0","1","0","0","0","0","4000","4","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","8","0","0","8","0","8","8","8"
"66","Salamander","0","화염 저항 6","0","0","0","1","0","0","0","0","5000","4","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","10","0","0","10","0","10","10","10"
"67","Discharge","0","전격 저항 7","0","0","0","1","0","0","0","0","6000","4","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","12","0","0","12","0","12","12","12"
"68","Cobalt","0","냉기 저항 8","0","0","0","1","0","0","0","0","7000","4","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","14","0","0","14","0","14","14","14"
"69","Salamander","0","화염 저항 9","0","0","0","1","0","0","0","0","8000","4","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","16","0","0","16","0","16","16","16"
"70","Unique","0","유니크","0","0","0","4","0","0","0","0","8000","4","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","28","0","0","0","0","0","0","16","0","0","16","0","16","16","16"
"71","Janet","0","검 방어 1","0","0","0","2","0","0","0","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","Shining","0","창 방어 2","0","0","0","2","0","0","0","0","1000","3","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","2","2","2"
"73","Scarlet","0","단검 방어 3","0","0","0","2","0","0","0","0","2000","4","4","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","4","4","4"
"74","Janet","0","검 방어 4","0","0","0","2","0","0","0","0","3000","4","7","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","6","6","6"
"75","Shining","0","창 방어 5","0","0","0","2","0","0","0","0","4000","4","10","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","8","0","8","8","8"
"76","Scarlet","0","단검 방어 6","0","0","0","2","0","0","0","0","5000","4","13","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","10","0","10","10","10"
"77","Janet","0","검 방어 7","0","0","0","2","0","0","0","0","6000","4","16","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","12","0","12","12","12"
"78","Shining","0","창 방어 8","0","0","0","2","0","0","0","0","7000","4","19","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","14","0","14","14","14"
"79","Scarlet","0","단검 방어 9","0","0","0","2","0","0","0","0","8000","4","22","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","16","16","16"
"80","Unique","0","유니크","0","0","0","4","0","0","0","0","8000","4","22","35","35","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","16","16","16"
"81","","0","기타 1","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","","0","기타 2","0","0","0","2","0","0","0","0","1000","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","2","2","2"
"83","","0","기타 3","0","0","0","2","0","0","0","0","2000","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","4","4","4"
"84","","0","기타 4","0","0","0","2","0","0","0","0","3000","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","6","6","6"
"85","","0","기타 5","0","0","0","2","0","0","0","0","4000","4","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","8","0","8","8","8"
"86","","0","기타 6","0","0","0","2","0","0","0","0","5000","4","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","10","0","10","10","10"
"87","","0","기타 7","0","0","0","2","0","0","0","0","6000","4","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","12","0","12","12","12"
"88","","0","기타 8","0","0","0","2","0","0","0","0","7000","4","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","14","0","14","14","14"
"89","","0","기타 9","0","0","0","2","0","0","0","0","8000","4","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","16","16","16"
"90","Unique","0","유니크","0","0","0","4","0","0","0","0","8000","4","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","16","16","16"
"91","","0","기타 1","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","","0","기타 2","0","0","0","2","0","0","0","0","1000","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","2","2","2"
"93","","0","기타 3","0","0","0","2","0","0","0","0","2000","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","4","4","4"
"94","","0","기타 4","0","0","0","2","0","0","0","0","3000","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","6","6","6"
"95","","0","기타 5","0","0","0","2","0","0","0","0","4000","4","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","8","0","8","8","8"
"96","","0","기타 6","0","0","0","2","0","0","0","0","5000","4","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","10","0","10","10","10"
"97","","0","기타 7","0","0","0","2","0","0","0","0","6000","4","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","12","0","12","12","12"
"98","","0","기타 8","0","0","0","2","0","0","0","0","7000","4","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","14","0","14","14","14"
"99","","0","기타 9","0","0","0","2","0","0","0","0","8000","4","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","16","16","16"
"100","Unique","0","유니크","0","0","0","4","0","0","0","0","8000","4","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","16","16","16"
"255","Talia Skin","203003000","퀘스트","0","0","0","2","0","0","0","0","15000","1","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0"
"256","Talia Skin","243003000","퀘스트","0","0","0","2","0","0","0","0","15000","1","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0"
"257","Talia Skin","263003000","퀘스트","0","0","0","2","0","0","0","0","15000","1","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0"
"258","Talia Skin","283003000","퀘스트","0","0","0","2","0","0","0","0","15000","1","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0"
"261","Goblin Helmet","201003000","퀘스트","0","0","0","3","0","0","0","0","0","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","30","15","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0"
"262","Goblin Helmet","241003000","퀘스트","0","0","0","3","0","0","0","0","0","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","30","15","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0"
"263","Goblin Helmet","261003000","퀘스트","0","0","0","3","0","0","0","0","0","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","30","15","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0"
"264","Goblin Helmet","281003000","퀘스트","0","0","0","3","0","0","0","0","0","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","30","15","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0"
"265","Goblin Helmet","202003000","퀘스트","0","0","0","3","0","0","0","0","0","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","30","15","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0"
"266","Goblin Helmet","242003000","퀘스트","0","0","0","3","0","0","0","0","0","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","30","15","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0"
"267","Goblin Helmet","262003000","퀘스트","0","0","0","3","0","0","0","0","0","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","30","15","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0"
