"1 - UInt32","2 - String","3 - UInt32","4 - String","5 - UInt32","6 - UInt32","7 - UInt32","8 - Byte","9 - Int16","10 - Int16","11 - Int16","12 - Int16","13 - Int16","14 - Int16","15 - Int16","16 - Int16","17 - Int16","18 - Int16","19 - Int16","20 - Int16","21 - Int16","22 - Byte","23 - Byte","24 - Byte","25 - Byte","26 - Byte","27 - Byte","28 - Byte","29 - Byte","30 - Byte","31 - Int16","32 - Int16","33 - Int16","34 - Int16","35 - Int16","36 - Int16","37 - Int16","38 - Int16","39 - Int16","40 - Int16","41 - Int16","42 - Int16","43 - Int16","44 - UInt32","45 - UInt32","46 - Int16","47 - Int16","48 - Int16","49 - Int16","50 - Int16","51 - Int16","52 - Int16","53 - Int16"
"12","Stamina","0","체력","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"13","Stamina","0","체력","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0"
"14","Stamina","0","체력","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0"
"15","Stamina","0","체력","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0"
"16","Stamina","0","체력","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0"
"17","Stamina","0","체력","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0"
"18","Stamina","0","체력","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0"
"19","Stamina","0","체력","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0"
"20","Stamina","0","체력","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0"
"21","Agility","0","민첩","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"22","Agility","0","민첩","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"23","Agility","0","민첩","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0"
"24","Agility","0","민첩","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0"
"25","Agility","0","민첩","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0"
"26","Agility","0","민첩","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0"
"27","Agility","0","민첩","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0"
"28","Agility","0","민첩","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0"
"29","Agility","0","민첩","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0"
"30","Agility","0","민첩","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0"
"31","Wisdom","0","지능","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"32","Wisdom","0","지능","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"33","Wisdom","0","지능","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0"
"34","Wisdom","0","지능","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0"
"35","Wisdom","0","지능","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0"
"36","Wisdom","0","지능","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0"
"37","Wisdom","0","지능","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0"
"38","Wisdom","0","지능","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0"
"39","Wisdom","0","지능","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0"
"40","Wisdom","0","지능","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0"
"41","Pointed","0","타격률 증가","0","0","0","1","0","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"42","Pointed","0","타격률 증가","0","0","0","1","0","0","10","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"43","Pointed","0","타격률 증가","0","0","0","1","0","0","15","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0"
"44","Pointed","0","타격률 증가","0","0","0","1","0","0","20","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0"
"45","Pointed","0","타격률 증가","0","0","0","1","0","0","25","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0"
"46","Pointed","0","타격률 증가","0","0","0","1","0","0","30","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0"
"47","Pointed","0","타격률 증가","0","0","0","1","0","0","35","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0"
"48","Pointed","0","타격률 증가","0","0","0","1","0","0","40","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0"
"49","Pointed","0","타격률 증가","0","0","0","1","0","0","45","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0"
"50","Unique","0","타격률 증가","0","0","0","4","0","0","50","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0"
"51","Swift","0","회피율 증가","0","0","0","1","0","0","0","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"52","Swift","0","회피율 증가","0","0","0","1","0","0","0","10","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"53","Swift","0","회피율 증가","0","0","0","1","0","0","0","15","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0"
"54","Swift","0","회피율 증가","0","0","0","1","0","0","0","20","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0"
"55","Swift","0","회피율 증가","0","0","0","1","0","0","0","25","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0"
"56","Swift","0","회피율 증가","0","0","0","1","0","0","0","30","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0"
"57","Swift","0","회피율 증가","0","0","0","1","0","0","0","35","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0"
"58","Swift","0","회피율 증가","0","0","0","1","0","0","0","40","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0"
"59","Swift","0","회피율 증가","0","0","0","1","0","0","0","45","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0"
"60","Unique","0","회피율 증가","0","0","0","4","0","0","0","50","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0"
"61","Saint","0","마법, 독, 저주","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","2","0","0","0","0","0","0","0"
"62","Saint","0","마법, 독, 저주","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","0","0","4","0","0","0","0","0","0","0"
"63","Saint","0","마법, 독, 저주","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","0","0","6","0","0","0","0","0","0","0"
"64","Saint","0","마법, 독, 저주","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","8","8","0","0","8","0","0","0","0","0","0","0"
"65","Saint","0","마법, 독, 저주","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","10","0","0","10","0","0","0","0","0","0","0"
"66","Saint","0","마법, 독, 저주","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","12","12","0","0","12","0","0","0","0","0","0","0"
"67","Saint","0","마법, 독, 저주","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","14","14","0","0","14","0","0","0","0","0","0","0"
"68","Saint","0","마법, 독, 저주","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","16","16","0","0","16","0","0","0","0","0","0","0"
"69","Saint","0","마법, 독, 저주","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","18","18","0","0","18","0","0","0","0","0","0","0"
"70","Saint","0","마법, 독, 저주","0","0","0","4","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","20","20","0","0","20","0","0","0","0","0","0","0"
"71","Mental","0","마력 상승","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"72","Mental","0","마력 상승","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"73","Mental","0","마력 상승","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0"
"74","Mental","0","마력 상승","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0"
"75","Mental","0","마력 상승","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0"
"76","Mental","0","마력 상승","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0"
"77","Mental","0","마력 상승","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0"
"78","Mental","0","마력 상승","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0"
"79","Mental","0","마력 상승","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0"
"80","Mental","0","마력 상승","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0"
"101","Belt of Life","340110000","이벤트","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Mana Belt","340310000","이벤트","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Fire Belt","340310000","이벤트","0","0","0","4","0","0","0","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Ice Belt","340410000","이벤트","0","0","0","4","0","0","0","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Lightning Belt","340510000","이벤트","0","0","0","4","0","0","0","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Crystal belt","340610000","이벤트","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Iron Belt","340610000","이벤트","0","0","0","4","0","0","0","0","0","1","50","10","10","10","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Bronze Belt","340310000","이벤트","0","0","0","4","0","0","0","0","0","1","20","5","5","5","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Glass Belt","340410000","이벤트","0","0","0","4","0","0","0","0","0","1","30","10","10","10","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","10","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Belt of Strength","340510000","이벤트","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Belt of Dexterity","340610000","이벤트","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Belt of Intelligence","340510000","이벤트","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Elf Belt","340410000","이벤트","0","0","0","4","0","0","20","20","0","1","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Belt of Curse","340110000","이벤트","0","0","0","4","0","0","-20","0","0","1","-30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-5","-5","-5","-5","-5","-50","-50","30","30","30","30","30","50","0","0","0","0","0","0","0","0","0","0"
"115","Skeleton Belt","340410000","이벤트","0","0","0","4","0","0","50","0","0","1","30","10","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Helt of Harpy","340610000","이벤트","0","0","0","4","0","0","0","50","0","1","20","0","10","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Holy Ghost Belt","340620000","","0","0","0","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","100","100","15","15","15","0","0","0","0","0","0","0","0","0","0","0","0","0"
"255","Kekuri Belt","340110000","케쿠리 벨트","0","0","0","4","0","0","0","30","0","1","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"301","Kekuri Belt(+1)","340110000","케쿠리 벨트","0","0","0","4","0","0","0","33","0","1","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"302","Kekuri Belt(+2)","340110000","케쿠리 벨트","0","0","0","4","0","0","0","36","0","1","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"303","Kekuri Belt(+3)","340110000","케쿠리 벨트","0","0","0","4","0","0","0","39","0","1","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"304","Kekuri Belt(+4)","340110000","케쿠리 벨트","0","0","0","4","0","0","0","45","0","1","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"305","Kekuri Belt(+5)","340110000","케쿠리 벨트","0","0","0","4","0","0","0","60","0","1","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306","Kekuri Belt(+6)","340110000","케쿠리 벨트","0","0","0","4","0","0","0","30","0","1","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"307","Kekuri Belt(+7)","340110000","케쿠리 벨트","0","0","0","4","0","0","0","30","0","1","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"308","Kekuri Belt(+8)","340110000","케쿠리 벨트","0","0","0","4","0","0","0","30","0","1","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"309","Kekuri Belt(+9)","340110000","케쿠리 벨트","0","0","0","4","0","0","0","30","0","1","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"310","Kekuri Belt(+10)","340110000","케쿠리 벨트","0","0","0","4","0","0","0","30","0","1","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"311","Belt of Life(+1)","340110000","이벤트","0","0","0","4","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"312","Belt of Life(+2)","340110000","이벤트","0","0","0","4","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"313","Belt of Life(+3)","340110000","이벤트","0","0","0","4","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"314","Belt of Life(+4)","340110000","이벤트","0","0","0","4","0","0","0","0","0","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
